experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_resnet101_densenet169_decision_tree,A,decision_tree,10,308,34,181888,8,0.7352941176470589,0.7692307692307693,0.7692307692307693,0.6896551724137931,0.7294429708222812,0.7352941176470589,0.4923659639173309,10,7,2,15,0.5882352941176471,0.8823529411764706,0.8333333333333334,0.6818181818181818,0.7352941176470589,0.0511598130105994,6.505827657005284,0.0021669419948011
a_resnet101_densenet169_rbf_svm,A,rbf_svm,10,308,34,181888,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882352,0.9333333333333332,0.8421052631578947,0.9653979238754324,0.0511598130105994,3.5871800029999577,1.5529531569918618
a_resnet101_densenet169_linear_svm,A,linear_svm,10,308,34,181888,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882352,0.9333333333333332,0.8421052631578947,0.9550173010380624,0.0511598130105994,3.3189118549926206,0.561127357010264
a_resnet101_densenet169_mlp,A,mlp,10,308,34,181888,8,0.7941176470588235,0.8292682926829268,0.8292682926829268,0.7407407407407407,0.7850045167118338,0.7941176470588236,0.6454972243679028,10,7,0,17,0.5882352941176471,1.0,1.0,0.7083333333333334,0.9584775086505192,0.0511598130105994,304.5892896540463,0.0133447079570032
a_resnet101_densenet169_logistic,A,logistic,10,308,34,181888,8,0.9117647058823528,0.918918918918919,0.918918918918919,0.9032258064516128,0.911072362685266,0.9117647058823528,0.8366600265340755,14,3,0,17,0.8235294117647058,1.0,1.0,0.85,0.9550173010380624,0.0511598130105994,1.5691652400419116,0.0255095639731735
a_resnet101_densenet169_random_forest,A,random_forest,10,308,34,181888,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.884083044982699,0.0511598130105994,1.122789337998256,0.0111246589804068
a_resnet101_densenet169_adaboost,A,adaboost,10,308,34,181888,8,0.8529411764705882,0.8571428571428571,0.8571428571428571,0.8484848484848485,0.8528138528138528,0.8529411764705882,0.7071067811865476,14,3,2,15,0.8235294117647058,0.8823529411764706,0.875,0.8333333333333334,0.8996539792387543,0.0511598130105994,65.04538144997787,0.0965914849657565
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,10,308,34,181888,8,0.7058823529411765,0.6153846153846154,0.6153846153846154,0.7619047619047619,0.6886446886446886,0.7058823529411764,0.4666666666666667,16,1,9,8,0.9411764705882352,0.4705882352941176,0.64,0.8888888888888888,0.7058823529411765,0.0511598130105994,0.1332517740083858,0.0243981819949112
a_resnet101_densenet121_decision_tree,A,decision_tree,1,307,35,150528,8,0.7142857142857143,0.7058823529411765,0.7058823529411765,0.7222222222222222,0.7140522875816994,0.7156862745098038,0.4327892114505485,13,4,6,12,0.7647058823529411,0.6666666666666666,0.6842105263157895,0.75,0.7156862745098038,0.0409093440393917,5.006830056023318,0.0019525609677657
a_resnet101_densenet121_rbf_svm,A,rbf_svm,1,307,35,150528,8,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8235294117647058,0.8284313725490196,0.8284313725490196,0.6568627450980392,14,3,3,15,0.8235294117647058,0.8333333333333334,0.8235294117647058,0.8333333333333334,0.9052287581699346,0.0409093440393917,2.8348996060085483,1.3332525119767524
a_resnet101_densenet121_linear_svm,A,linear_svm,1,307,35,150528,8,0.8857142857142857,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.8856209150326797,0.8856209150326797,0.7712418300653595,15,2,2,16,0.8823529411764706,0.8888888888888888,0.8823529411764706,0.8888888888888888,0.9477124183006536,0.0409093440393917,2.76010714401491,0.4655036280164495
a_resnet101_densenet121_mlp,A,mlp,1,307,35,150528,8,0.7714285714285715,0.75,0.75,0.7894736842105263,0.7697368421052632,0.7745098039215685,0.5601120336112039,15,2,6,12,0.8823529411764706,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.9281045751633986,0.0409093440393917,9.410719023027925,0.0122083150199614
a_resnet101_densenet121_logistic,A,logistic,1,307,35,150528,8,0.9428571428571428,0.9444444444444444,0.9444444444444444,0.9411764705882352,0.94281045751634,0.94281045751634,0.8856209150326797,16,1,1,17,0.9411764705882352,0.9444444444444444,0.9411764705882352,0.9444444444444444,0.96078431372549,0.0409093440393917,1.559031912998762,0.0107162900385446
a_resnet101_densenet121_random_forest,A,random_forest,1,307,35,150528,8,0.8285714285714286,0.8125,0.8125,0.8421052631578947,0.8273026315789473,0.8316993464052287,0.6768020406135381,16,1,5,13,0.9411764705882352,0.7222222222222222,0.7619047619047619,0.9285714285714286,0.8856209150326797,0.0409093440393917,1.202857716998551,0.0110706529812887
a_resnet101_densenet121_adaboost,A,adaboost,1,307,35,150528,8,0.7714285714285715,0.7777777777777778,0.7777777777777778,0.7647058823529411,0.7712418300653594,0.7712418300653594,0.5424836601307189,13,4,4,14,0.7647058823529411,0.7777777777777778,0.7647058823529411,0.7777777777777778,0.8856209150326797,0.0409093440393917,61.67054555402137,0.0859433869482018
